customer_id,fico_score,fico_rating,default
3467078,665,2,0
4416091,559,4,0
6876224,657,2,0
2006312,543,5,1
7019364,564,4,0
2513750,619,3,0
1160189,685,2,0
5332164,647,3,0
1292861,696,2,1
3052136,552,5,0
1088189,557,4,0
8103209,701,2,0
3988102,714,1,0
8307090,739,1,0
4597870,602,4,0
7366313,639,3,0
4733071,665,2,0
4478536,687,2,0
1997918,649,3,1
3553202,661,2,0
6331647,607,4,0
2572737,537,5,1
5704154,663,2,1
8534969,703,2,0
2380154,648,3,0
8229110,611,3,0
2571301,547,5,1
1740729,739,1,0
4751873,618,3,0
6462293,617,3,0
7918247,622,3,0
2254030,628,3,0
6783766,622,3,0
5121884,666,2,1
2153955,676,2,0
8833705,492,5,0
7740962,511,5,1
2586732,638,3,0
4716785,715,1,0
3603460,568,4,0
3367429,620,3,0
8013406,531,5,0
3273968,508,5,0
3763682,686,2,0
3866772,725,1,0
3114995,727,1,0
8077521,675,2,0
5211224,593,4,0
6589874,713,1,0
1263906,627,3,0
8352665,555,5,1
5550189,707,1,0
5335677,633,3,0
3465526,654,3,0
1464167,676,2,0
7795620,611,3,0
1807430,735,1,0
7495567,720,1,0
8491041,632,3,0
3152154,586,4,0
4360526,587,4,0
7294591,590,4,1
8520399,672,2,0
3171502,584,4,0
6531635,675,2,0
3480477,721,1,0
3625152,677,2,0
3184868,559,4,0
8632696,651,3,0
5310041,682,2,0
8836053,602,4,0
4853390,623,3,0
7135310,649,3,0
4644814,526,5,0
7729525,631,3,0
3145359,608,4,0
2274563,699,2,0
2732054,713,1,0
1441359,553,5,0
1753202,671,2,0
8413503,592,4,0
4201202,662,2,0
1930980,597,4,1
8911455,680,2,0
6372488,657,2,0
8295874,643,3,0
6492472,736,1,0
5125072,646,3,0
6874426,657,2,0
7195471,532,5,1
3513892,556,4,1
3788590,639,3,1
6256291,571,4,0
5237563,599,4,0
1859908,699,2,0
7378076,616,3,0
8235872,587,4,0
6487085,562,4,1
6240036,718,1,0
4429782,700,2,0
4430408,533,5,1
5494062,551,5,0
2354593,450,5,0
6597613,674,2,0
7800580,665,2,0
8946749,639,3,0
4420536,562,4,0
2802189,589,4,0
5166770,555,5,1
1616843,598,4,0
2120335,590,4,0
8900968,623,3,1
1935002,607,4,0
8057481,715,1,0
5151563,710,1,0
7796435,631,3,0
8253652,636,3,0
4377438,602,4,1
8086988,704,2,0
6757800,661,2,0
5781133,749,1,0
4507420,629,3,0
1853612,685,2,0
5711684,674,2,0
4002082,535,5,1
7493961,775,1,0
4483116,733,1,0
7399516,564,4,1
3014968,649,3,0
5099277,601,4,1
6378554,626,3,0
7546993,545,5,0
7151197,647,3,1
7974412,620,3,0
2390327,562,4,1
5863537,657,2,0
6603823,661,2,0
8304658,648,3,0
2503891,568,4,0
4762095,548,5,0
8208106,518,5,1
2672263,670,2,0
3897933,772,1,0
3235789,536,5,1
2101535,672,2,1
7033958,707,1,0
5233091,605,4,1
5603641,722,1,0
1509457,624,3,0
8741466,693,2,0
8143644,624,3,0
1159342,661,2,0
3207994,685,2,0
1411427,590,4,0
5362441,662,2,0
3117318,635,3,0
1811166,650,3,0
2057735,676,2,0
8830284,599,4,0
7307855,706,2,0
7441023,701,2,0
4475818,663,2,0
6992223,602,4,1
4985870,502,5,0
8492828,679,2,0
7793360,578,4,0
2047949,713,1,0
4113439,597,4,0
4846567,614,3,0
4129215,542,5,1
1685254,678,2,0
5548814,591,4,0
7764639,648,3,0
5705345,656,2,0
8620904,685,2,1
4567220,664,2,0
7092766,638,3,1
4549668,663,2,0
4252308,672,2,0
2984222,728,1,0
5775632,556,4,1
2010413,623,3,0
1348495,635,3,0
5026461,657,2,0
5007030,724,1,0
7036694,679,2,0
4229999,617,3,0
7060520,641,3,0
5547803,675,2,1
3944086,605,4,0
2324416,590,4,0
1416099,600,4,0
1740544,674,2,0
8159984,712,1,0
5940313,532,5,0
5291864,573,4,0
4243927,514,5,0
7242040,640,3,0
8992685,654,3,0
4546001,681,2,0
1722031,744,1,0
4681839,622,3,0
4730794,726,1,0
7852309,623,3,0
3774823,616,3,0
7224713,677,2,0
5083349,648,3,0
2200226,618,3,0
7858211,684,2,1
3538111,722,1,0
8341046,789,1,0
6792227,721,1,0
6660924,695,2,1
2287755,603,4,0
6118092,696,2,0
6231319,576,4,0
7941692,652,3,0
8565367,599,4,0
2341779,712,1,0
3006957,588,4,0
6877415,754,1,0
5641892,563,4,0
7171578,649,3,1
3583335,726,1,0
8904188,634,3,0
4828315,703,2,0
3328096,605,4,1
6138562,628,3,0
1067794,502,5,1
8181827,626,3,0
5794816,627,3,0
6740643,539,5,0
3412821,633,3,0
4166459,621,3,0
6220003,766,1,0
5001132,587,4,0
2268423,612,3,0
5783765,707,1,0
1581520,558,4,0
4857644,656,2,0
8934076,581,4,0
8302696,583,4,0
4372380,597,4,1
7438434,591,4,1
6272859,729,1,1
6989720,611,3,1
5201937,623,3,1
5275400,539,5,1
4888567,719,1,0
4421848,658,2,0
7170558,628,3,0
4054122,577,4,1
7911292,629,3,0
7124212,696,2,0
3846934,612,3,0
7262738,726,1,0
5820095,589,4,1
6672827,579,4,0
5641714,607,4,0
2768318,693,2,0
2701310,699,2,0
1563762,664,2,0
8906431,708,1,0
5163803,531,5,1
1508022,741,1,0
2914463,683,2,0
8159405,719,1,0
2520718,571,4,0
8763862,637,3,0
4926866,734,1,0
5517394,635,3,0
5429072,697,2,0
5693785,678,2,0
7921686,732,1,0
2482430,641,3,0
6383943,662,2,0
7412528,536,5,0
7163701,679,2,0
7101823,679,2,0
3645763,736,1,0
2283847,708,1,0
2931314,635,3,0
7135036,757,1,0
8128720,628,3,0
8286145,684,2,0
8668105,692,2,0
1269313,616,3,1
5521032,618,3,1
2161236,655,2,0
4157616,573,4,0
2045265,639,3,0
8087256,707,1,0
7046407,575,4,1
2961313,682,2,0
1803305,655,2,1
4982528,657,2,0
6273437,580,4,0
7827917,630,3,0
1235679,702,2,0
4577708,588,4,0
5182126,717,1,0
4703242,619,3,0
3078155,523,5,1
7529461,658,2,0
7592878,554,5,1
7906774,627,3,0
7107316,545,5,0
2716211,749,1,0
8686164,748,1,0
5504771,665,2,0
7413036,570,4,0
3112448,770,1,0
1322627,633,3,0
2525134,587,4,0
1744935,626,3,1
1650929,643,3,0
7212760,725,1,0
3161695,702,2,0
7373174,695,2,0
6320054,629,3,0
5884832,624,3,0
1761149,657,2,0
7752295,639,3,0
8151317,664,2,0
8078452,713,1,0
2384045,603,4,0
8066216,654,3,0
6065415,614,3,0
8936859,605,4,0
7884934,563,4,0
1148599,705,2,0
4254666,574,4,0
6937283,744,1,0
7110682,620,3,0
2991999,671,2,0
4583295,601,4,0
4070533,580,4,0
4963086,643,3,0
4783307,605,4,0
8826143,569,4,0
8894652,584,4,0
5490874,551,5,0
6544414,734,1,0
7347945,602,4,0
2299420,619,3,0
5575090,605,4,0
6034705,657,2,0
6211960,653,3,0
1291622,639,3,0
6406003,628,3,0
1617003,536,5,1
2579646,650,3,0
2995967,557,4,0
1958822,532,5,0
7222532,603,4,0
5042655,608,4,0
8296977,602,4,0
1257082,535,5,1
6242347,690,2,0
5273795,542,5,1
7867056,602,4,1
7580149,658,2,0
2423256,646,3,0
1720192,592,4,0
3916809,598,4,0
2072297,576,4,1
7508303,715,1,0
6801234,605,4,0
4234559,593,4,0
5311659,616,3,0
3622617,747,1,0
6652338,655,2,1
8355883,688,2,0
7000762,726,1,0
6293581,671,2,0
8445699,712,1,0
5294485,717,1,0
3461025,699,2,0
4830099,584,4,0
6228225,740,1,0
5676192,652,3,0
1304033,527,5,0
3736207,700,2,0
7639459,498,5,1
4905725,693,2,0
5277998,608,4,0
8610333,712,1,0
3497227,631,3,1
2970079,713,1,0
5050284,600,4,0
4742049,663,2,0
4818529,622,3,0
5116813,577,4,1
8828108,745,1,0
7669838,580,4,1
5721999,580,4,1
1379526,693,2,0
3461407,651,3,0
6327273,633,3,0
7232865,595,4,0
4818497,653,3,0
1284390,573,4,0
8358982,656,2,0
5654244,640,3,1
8158933,622,3,0
2686119,696,2,0
4240673,549,5,0
1827775,628,3,0
5835599,697,2,0
4366860,686,2,0
6184791,593,4,1
8325661,622,3,0
2306973,580,4,0
3488119,687,2,0
7561860,650,3,0
5810678,644,3,0
2349857,555,5,0
1831206,577,4,0
2884425,654,3,0
3918195,479,5,1
8480814,599,4,0
4463455,656,2,0
8338312,466,5,1
1594506,706,2,0
3770987,711,1,0
7094125,628,3,1
6251078,664,2,0
1744723,508,5,0
3071242,675,2,0
5020487,653,3,1
7706082,674,2,0
6373269,642,3,0
7240749,697,2,0
3567663,682,2,1
3447961,689,2,0
1187833,761,1,0
2729729,621,3,0
4266246,712,1,0
1332765,654,3,0
5130929,658,2,0
1828812,582,4,0
2876179,611,3,0
8136318,557,4,1
3570762,711,1,0
7407670,723,1,0
5251116,672,2,0
5579539,637,3,0
1226414,676,2,0
8788403,626,3,0
6069992,649,3,0
2939617,564,4,1
1029111,612,3,1
2889068,610,3,0
4076817,563,4,1
5726231,646,3,0
1171413,554,5,0
7943931,652,3,0
2351966,661,2,1
2742483,571,4,1
7727278,620,3,1
4445156,694,2,0
6646241,592,4,1
8874287,552,5,1
3320782,616,3,0
7312222,639,3,0
8229723,566,4,1
6541252,597,4,0
3445056,514,5,0
6603844,613,3,0
2980196,640,3,0
2200023,544,5,1
6336215,684,2,0
5152696,546,5,0
2800174,636,3,0
4489237,604,4,0
6068163,524,5,0
8712230,611,3,1
1783083,655,2,0
7699181,575,4,0
5354375,712,1,0
3745459,620,3,0
7194565,706,2,0
5916941,626,3,0
8758415,661,2,0
1551889,573,4,1
3437954,654,3,0
8243624,630,3,1
1848722,669,2,0
8077968,638,3,0
6402319,626,3,0
3978176,584,4,0
6920209,651,3,0
4203485,645,3,0
6802140,574,4,0
3882922,615,3,0
4688647,636,3,0
7117713,498,5,1
7917189,721,1,0
5933917,641,3,1
5871586,697,2,0
6853309,628,3,0
1169612,628,3,0
5210403,595,4,0
8769436,682,2,0
1449582,682,2,0
6849957,672,2,0
7750600,626,3,0
8179442,645,3,0
3104225,537,5,0
8343168,621,3,0
2806386,649,3,0
3435246,561,4,0
4869643,577,4,1
2579024,689,2,1
2293633,667,2,1
6218245,646,3,0
1455444,637,3,0
5726099,618,3,0
6331555,522,5,1
2171618,661,2,0
4410394,584,4,0
8486662,750,1,0
7318999,528,5,1
6704034,565,4,0
5629406,643,3,0
1469181,623,3,0
3033571,568,4,0
6047233,710,1,0
2265776,649,3,1
5154151,645,3,1
6375016,737,1,0
1403590,707,1,0
4836832,521,5,0
3288011,735,1,0
3680654,691,2,0
1607082,605,4,1
5056781,687,2,0
8483461,636,3,1
2051037,660,2,0
2808070,610,3,0
1690401,534,5,0
4526793,683,2,0
6551962,713,1,1
7722431,693,2,0
7565175,580,4,1
6055178,662,2,0
1120027,530,5,1
6792530,567,4,0
4431331,618,3,1
1739137,617,3,0
7910822,527,5,0
3486915,676,2,0
7684895,639,3,0
5559825,494,5,0
6853408,581,4,0
2337257,593,4,0
2790405,637,3,1
6602088,731,1,0
6393811,551,5,1
5550199,543,5,1
5493210,642,3,0
2145127,663,2,0
6845307,672,2,0
5655638,667,2,0
7926368,715,1,0
8726267,585,4,1
4483924,672,2,1
1828564,738,1,0
8881973,609,3,0
6153874,673,2,0
3227444,587,4,0
5239879,700,2,0
6448259,632,3,0
8494961,661,2,0
2214882,711,1,0
6351145,695,2,1
4268157,577,4,1
5302809,629,3,0
3930594,713,1,1
5306050,710,1,0
4870933,727,1,0
2898986,661,2,0
7846131,626,3,0
5025461,685,2,0
8684801,610,3,0
4012761,592,4,0
3151577,602,4,0
7623223,678,2,0
2549835,616,3,0
3561221,686,2,0
5245237,587,4,0
4998111,685,2,0
7349013,661,2,1
2158002,599,4,1
1009032,539,5,0
3435293,499,5,0
8852480,517,5,1
5072126,613,3,0
4611592,498,5,1
6205543,642,3,0
4369075,562,4,0
2327526,584,4,0
3882553,539,5,0
2707392,610,3,1
2252961,713,1,0
8241068,586,4,1
4596201,722,1,0
8489337,644,3,0
5992031,652,3,0
6829407,604,4,0
6673902,673,2,0
5192284,657,2,0
5811002,617,3,0
5017269,601,4,1
3321451,690,2,0
2175414,621,3,0
6937330,662,2,0
5914745,562,4,0
5522252,590,4,0
7255949,665,2,1
6869553,633,3,0
4014630,679,2,0
5020199,674,2,0
6541575,662,2,0
3826912,760,1,0
8624314,614,3,1
7352623,737,1,0
2208016,597,4,0
6043639,716,1,0
1676785,660,2,0
4777198,739,1,0
5989570,653,3,0
2651423,614,3,1
5447421,550,5,0
4789420,628,3,0
1593182,626,3,0
2416200,704,2,0
5443347,723,1,0
1499126,723,1,0
1810295,681,2,0
4329340,584,4,0
8310241,491,5,1
3245794,600,4,1
6786938,588,4,1
4038082,585,4,1
2801528,649,3,0
5768753,573,4,0
7246680,688,2,0
3274746,611,3,0
6880556,632,3,0
2089442,620,3,0
7558514,720,1,0
6028055,621,3,0
1644230,743,1,0
1602378,596,4,0
5701415,614,3,0
8621913,624,3,1
6631500,672,2,0
5064370,545,5,1
1207754,736,1,0
1456677,548,5,0
7323666,667,2,0
6090379,614,3,0
5763983,692,2,0
6371874,663,2,0
3222076,616,3,0
7397097,619,3,0
4188521,720,1,0
7178471,532,5,1
5725787,718,1,0
2135135,697,2,0
8875745,609,3,0
1443534,671,2,0
7762324,635,3,0
3088254,541,5,1
6622886,666,2,0
2785500,636,3,0
3854768,657,2,0
2149643,584,4,1
3198893,665,2,0
6243342,617,3,0
3069781,614,3,0
2326638,598,4,0
7286766,597,4,1
4308701,666,2,0
4154727,659,2,0
6995524,652,3,0
5376052,546,5,0
7549630,696,2,0
5281485,653,3,0
3436178,487,5,1
1117889,592,4,0
4156859,541,5,0
1000324,613,3,1
1942734,677,2,0
5212320,666,2,0
8176049,666,2,0
8474484,594,4,0
6616740,614,3,1
4342006,639,3,0
2809244,715,1,0
7134064,536,5,1
8133799,690,2,0
4410726,646,3,0
2104532,597,4,0
7510670,647,3,0
6137552,647,3,1
8765270,679,2,0
2636273,629,3,0
5165315,738,1,0
8511965,654,3,0
3256758,523,5,0
2397436,655,2,0
2676401,590,4,0
1029254,682,2,0
7196672,608,4,1
5563290,706,2,0
6827785,700,2,0
4376060,610,3,1
7292754,619,3,1
1241557,555,5,1
2199740,598,4,0
6987132,637,3,0
2721675,661,2,0
7358962,613,3,0
8664540,703,2,0
3661978,599,4,1
4577547,611,3,0
7511378,627,3,0
2433564,583,4,0
2665069,608,4,0
3466479,626,3,0
2677634,687,2,0
3637841,642,3,0
8152897,724,1,0
7601333,677,2,0
2870934,643,3,0
7577908,600,4,0
7856235,593,4,0
2802083,671,2,0
7836852,521,5,0
3382864,635,3,0
2363080,646,3,0
1556800,634,3,0
5814719,652,3,1
6703273,669,2,0
7943999,679,2,0
4978506,638,3,1
8877674,748,1,0
6533975,640,3,1
7900219,558,4,0
6601586,759,1,0
6272446,503,5,0
3388620,680,2,0
8625710,566,4,1
5866497,525,5,0
5594062,670,2,0
1215075,582,4,0
3455912,691,2,0
2273657,583,4,1
7610202,570,4,1
5302363,682,2,1
8871720,669,2,0
7065268,610,3,1
1728066,564,4,0
8260392,735,1,0
1888034,584,4,0
4337155,633,3,0
5679177,673,2,0
3465088,709,1,0
5873735,572,4,0
6806824,533,5,0
4378762,681,2,0
5538851,593,4,1
2195011,675,2,0
5768042,636,3,1
5496799,532,5,1
4792021,680,2,0
1671905,592,4,0
5518238,653,3,0
3568598,641,3,0
8596975,685,2,0
2466475,533,5,1
5057842,654,3,0
7715856,686,2,0
6025286,636,3,0
2931152,633,3,1
4909786,666,2,0
1426563,511,5,1
1817524,692,2,0
7271156,667,2,0
8993449,610,3,0
5634203,701,2,0
6931983,615,3,0
7711678,683,2,0
1512689,559,4,0
8356722,630,3,1
1019036,664,2,0
5435613,677,2,0
2956091,660,2,0
7667597,684,2,0
5690961,560,4,1
3756086,653,3,1
5945869,617,3,0
3314053,613,3,0
6871276,680,2,0
5270916,692,2,0
8772603,642,3,0
1383888,640,3,0
3513165,643,3,0
1710641,455,5,1
3322685,672,2,0
7180549,582,4,0
4818365,535,5,0
3230608,618,3,0
2269073,690,2,0
4100556,657,2,1
4031840,601,4,0
3681772,624,3,0
7230654,669,2,1
2918748,578,4,1
6431261,661,2,1
1687837,679,2,0
5413783,719,1,1
3339069,663,2,0
4591916,581,4,1
3990350,810,1,0
3191869,644,3,0
3207300,624,3,0
7011861,593,4,1
6647003,664,2,0
2202294,631,3,0
2152630,564,4,1
2920732,614,3,0
5530937,556,4,0
1308226,712,1,0
7624705,630,3,0
5677332,674,2,1
7256744,549,5,1
3391514,654,3,0
8174327,580,4,0
3451130,590,4,0
5763418,738,1,0
1587240,604,4,0
3009778,631,3,0
8927585,657,2,0
4398790,631,3,0
5791638,549,5,1
8869555,652,3,0
5174100,671,2,0
7707446,581,4,0
8698802,672,2,0
6417526,725,1,0
4006868,734,1,0
2519517,487,5,0
8811513,635,3,0
6543477,594,4,0
2571499,625,3,0
6521649,594,4,1
5988912,602,4,0
5354745,624,3,0
5082702,573,4,0
8492647,694,2,0
6263374,535,5,1
5762234,685,2,0
2458615,456,5,1
7464945,624,3,0
4308199,676,2,0
1943834,595,4,0
2369556,646,3,0
8290079,619,3,0
1089305,611,3,0
8670885,661,2,0
1114902,777,1,0
2723615,630,3,0
4265055,626,3,0
7712483,615,3,0
1840831,653,3,0
6409466,645,3,0
6959582,663,2,0
4233354,587,4,0
2373346,600,4,0
3345416,680,2,0
4900877,669,2,0
8535742,684,2,0
5994521,597,4,0
5072462,612,3,0
2760917,552,5,0
2554822,647,3,0
8644522,656,2,0
7530508,542,5,0
1799861,728,1,0
2432468,644,3,0
4362545,669,2,0
1404052,576,4,0
1137246,586,4,0
2786289,746,1,0
1386154,494,5,1
4779387,563,4,0
6596040,597,4,1
7079718,662,2,0
3469901,656,2,0
2939003,716,1,0
8422382,627,3,0
7818331,739,1,0
5397639,697,2,0
4642463,699,2,0
1110356,634,3,0
8395869,519,5,1
6181766,702,2,1
8279657,707,1,0
5621610,752,1,0
1062689,586,4,1
5023473,581,4,0
1928095,654,3,0
1242932,725,1,0
7953061,649,3,0
8300060,480,5,1
2695087,607,4,0
4122310,657,2,1
2528718,586,4,0
1439990,787,1,0
3184184,650,3,0
5151295,621,3,0
8322972,728,1,0
3286476,641,3,0
4402831,619,3,0
7649167,692,2,0
3642035,709,1,0
7854821,569,4,0
7037268,720,1,0
2350914,714,1,1
5858257,673,2,0
5004871,650,3,0
2335198,593,4,0
2044095,667,2,0
4760095,643,3,0
1469395,576,4,0
5625529,727,1,0
6560741,632,3,0
3310059,772,1,0
6872414,591,4,0
1666154,475,5,1
5947895,672,2,0
6424594,562,4,0
4975743,575,4,1
7146043,589,4,1
7253609,613,3,1
7076237,685,2,0
5415691,685,2,0
7976577,673,2,0
6201590,581,4,0
3291461,607,4,1
6470207,543,5,0
2897071,502,5,0
4804429,590,4,1
8970442,628,3,0
3060237,636,3,0
8273331,702,2,0
5515677,698,2,0
7646520,654,3,1
8491975,667,2,0
5190985,550,5,1
7263815,615,3,0
1268567,576,4,0
1210470,709,1,0
3264577,614,3,0
3741158,588,4,0
2226940,673,2,0
1541353,565,4,1
1885861,677,2,0
5021392,645,3,0
4602080,609,3,0
1852762,613,3,0
1318015,752,1,0
4953208,623,3,1
2008440,722,1,0
6426418,592,4,1
7951943,485,5,1
8859945,594,4,1
2610823,579,4,0
7922345,647,3,0
7568207,441,5,1
1121808,568,4,0
7545087,669,2,0
1315393,674,2,1
7418162,702,2,0
8593544,700,2,0
7779603,628,3,1
5637880,647,3,1
3602930,629,3,0
5537445,613,3,0
1285364,651,3,0
3294552,561,4,0
6692910,604,4,0
1466150,669,2,0
2059666,595,4,0
7433970,569,4,0
8554724,741,1,0
7736889,658,2,0
1460943,599,4,0
4498100,637,3,1
6072523,664,2,0
8535318,615,3,0
7736107,736,1,0
6745547,666,2,0
8054487,585,4,0
6002919,660,2,1
5421094,580,4,0
1556239,712,1,0
8979445,617,3,0
3081241,629,3,0
3929157,624,3,1
7364314,511,5,0
6462232,573,4,0
4983498,715,1,0
2642819,598,4,1
7017248,560,4,0
7782243,700,2,0
2772699,633,3,0
1119700,784,1,0
5424252,605,4,0
6665484,569,4,1
8753232,650,3,0
4050477,657,2,0
8049680,648,3,0
7097110,648,3,1
1975554,634,3,0
4852626,636,3,0
3821561,675,2,0
5387202,698,2,0
5644865,640,3,0
7950830,608,4,0
3286265,529,5,0
6192570,550,5,0
7901970,514,5,1
1335301,585,4,0
1935006,543,5,0
3114612,693,2,0
4933639,656,2,0
7720314,590,4,0
6561948,523,5,0
7131504,724,1,0
3437185,680,2,0
6469155,639,3,0
2701994,764,1,0
2135208,718,1,0
6728060,650,3,0
7924293,641,3,0
1676256,655,2,0
8019343,615,3,0
8056935,563,4,0
4770272,701,2,0
5365581,720,1,0
3962879,684,2,0
4618083,550,5,0
4240055,657,2,1
2233970,653,3,0
3055507,585,4,0
2211556,648,3,0
7951591,653,3,0
2413082,696,2,0
7727085,521,5,0
2667590,611,3,0
1601750,669,2,0
3383118,606,4,0
3236037,593,4,0
2989972,656,2,0
6706534,666,2,0
4203740,620,3,0
4715365,645,3,0
6595011,586,4,0
1380574,665,2,0
6394895,692,2,0
4564038,600,4,0
2701848,751,1,0
3709880,651,3,0
1168989,659,2,0
8021998,590,4,0
1544991,526,5,0
5272978,656,2,0
4159601,641,3,0
4649629,620,3,0
5571140,681,2,0
5968406,673,2,0
2227581,731,1,0
2833642,567,4,0
8132879,682,2,0
4552604,604,4,0
8548691,590,4,1
4404808,733,1,0
3898868,606,4,1
8024805,646,3,0
1265643,604,4,0
8375322,685,2,0
7828768,609,3,1
6031320,726,1,0
8254381,702,2,0
3205415,721,1,0
1855772,558,4,0
2016630,600,4,0
1560328,737,1,0
6098617,619,3,0
8999218,639,3,0
5573736,748,1,0
5974066,692,2,0
4559870,500,5,1
7221232,644,3,0
8100221,590,4,0
6249665,668,2,0
2403624,559,4,0
8108097,620,3,0
7343548,479,5,1
2876770,633,3,0
4057533,692,2,0
1433980,721,1,0
4190772,558,4,1
6817323,575,4,1
2725483,600,4,0
3310616,608,4,0
4432105,700,2,0
2047550,586,4,1
1848385,683,2,0
6514637,625,3,1
3253413,664,2,0
4424627,719,1,0
6027561,574,4,1
2873120,575,4,0
3198412,566,4,1
6429881,613,3,0
8813939,686,2,0
6762247,663,2,0
4273780,618,3,0
7277948,666,2,1
1993380,711,1,0
7713751,737,1,0
4588800,691,2,0
2688037,591,4,0
5146148,542,5,0
1320490,611,3,0
2900271,602,4,1
6483631,597,4,0
2573970,685,2,0
2372772,508,5,0
7077965,598,4,0
3821768,573,4,0
3806652,579,4,0
5157409,603,4,0
3100929,619,3,0
1793964,573,4,1
3303160,512,5,1
4422116,627,3,0
2422850,543,5,0
6083893,524,5,1
5191154,672,2,0
7922137,630,3,1
7760182,672,2,0
4213878,645,3,0
7451648,654,3,0
4516159,537,5,1
5927510,683,2,0
8569630,620,3,0
6157007,643,3,0
4574421,677,2,0
2621666,683,2,0
2129552,669,2,0
7413096,530,5,1
3227595,633,3,0
1169633,670,2,0
1197305,660,2,0
5214287,686,2,0
5688422,620,3,1
1481118,596,4,0
8311552,622,3,0
4309093,603,4,0
8875686,716,1,0
4015346,647,3,0
5465354,575,4,0
1605562,709,1,1
3265853,670,2,0
8152812,723,1,0
7117766,639,3,1
1794697,653,3,0
3365069,655,2,0
8323634,581,4,0
8021861,546,5,1
3517462,672,2,0
4687990,662,2,0
7628552,673,2,0
6502293,634,3,0
4284439,585,4,0
3656898,600,4,0
6338585,658,2,0
7581099,549,5,1
4083923,585,4,1
2427947,633,3,0
1631121,586,4,0
4975362,683,2,0
8503826,715,1,0
6560818,700,2,0
8963340,665,2,0
6234743,720,1,0
4328152,580,4,0
5659166,713,1,0
2677939,659,2,1
5287142,588,4,0
2238103,624,3,0
1612849,669,2,0
6483342,708,1,0
1383616,598,4,0
6656303,652,3,0
4810830,602,4,0
7200109,635,3,0
6038533,661,2,0
7123289,476,5,1
1892869,650,3,1
7136770,638,3,1
1994611,623,3,0
3660430,623,3,0
6467926,600,4,0
1082310,718,1,0
4932714,612,3,0
6757087,555,5,0
4416812,637,3,0
2072442,631,3,0
1452089,621,3,0
6229068,649,3,0
3511419,709,1,0
2344255,634,3,0
1806610,502,5,1
3441179,732,1,0
1993510,700,2,0
7732362,734,1,0
2461569,613,3,0
5343580,612,3,0
1394204,556,4,0
1712088,544,5,1
3108098,778,1,0
8393264,736,1,0
2889936,546,5,1
5362951,591,4,0
8475224,600,4,0
5071201,586,4,0
7716639,498,5,1
5574838,554,5,1
8454952,589,4,0
8783597,607,4,1
1702866,584,4,0
4642780,605,4,0
4194676,556,4,0
4397688,594,4,0
4368907,572,4,0
2089536,579,4,1
8185586,627,3,1
5089240,646,3,0
7507296,681,2,0
3158048,613,3,0
5010940,641,3,0
4989790,643,3,0
2367577,606,4,0
8198159,704,2,0
4895929,570,4,0
5314888,565,4,0
5521320,641,3,0
2477832,729,1,0
1240071,722,1,0
1917364,670,2,0
5688081,628,3,0
5931667,546,5,1
5082517,661,2,0
1630474,707,1,0
1248556,644,3,0
4142909,687,2,0
2547267,639,3,0
3076840,654,3,0
3817241,672,2,0
4650623,577,4,0
2719712,614,3,0
6909193,598,4,0
1031820,603,4,1
7234052,568,4,1
6660364,619,3,0
1675151,694,2,0
1212015,610,3,0
7984954,610,3,0
8830400,694,2,0
6216753,715,1,0
3551031,653,3,0
2107801,729,1,0
2966643,729,1,0
7881501,652,3,0
5450669,675,2,0
4834812,600,4,0
3599872,688,2,0
2838174,652,3,0
8651052,705,2,0
4332266,653,3,1
2251375,501,5,1
7715129,586,4,0
7096573,612,3,0
4597524,625,3,0
7574066,528,5,0
2011739,659,2,0
5464701,589,4,1
4760251,566,4,0
4565324,608,4,0
5024084,668,2,0
7882340,602,4,0
1058057,718,1,0
6108670,610,3,0
1415081,610,3,0
4191777,645,3,0
4619036,624,3,0
8412270,575,4,1
2002098,623,3,0
4202352,637,3,1
7557552,485,5,1
1215670,607,4,0
8370242,597,4,0
7489670,644,3,0
1083888,549,5,1
4335142,660,2,0
2355470,585,4,0
1903592,640,3,0
4320034,614,3,0
5331130,749,1,0
8381516,643,3,0
7803688,741,1,0
3313898,720,1,0
5704502,695,2,0
4111808,638,3,0
5627646,742,1,0
5235387,594,4,0
6278424,624,3,0
2590730,632,3,0
3885623,641,3,0
4800423,669,2,1
6108655,657,2,0
1751754,655,2,0
2792908,713,1,0
2499116,713,1,0
7855141,671,2,0
7883632,741,1,0
8097365,714,1,0
3187487,621,3,0
6992580,656,2,0
3999217,577,4,0
1656393,587,4,1
4852245,583,4,0
1487896,682,2,0
2924534,555,5,0
4315219,570,4,0
3380246,652,3,0
4105583,614,3,0
3590082,711,1,0
8170825,581,4,1
8763173,712,1,0
2367639,656,2,0
3790099,645,3,0
5186328,740,1,0
7592741,640,3,0
8852399,757,1,0
2363986,633,3,0
6479986,697,2,0
3677374,676,2,0
2994148,582,4,1
4355794,654,3,0
3289292,557,4,1
4140781,563,4,1
3823781,628,3,0
2124585,617,3,0
2184692,490,5,1
1035894,633,3,1
4917761,719,1,0
8768968,774,1,0
3075091,650,3,1
5304840,659,2,1
5909898,730,1,0
6481166,543,5,1
6885444,711,1,0
2069181,639,3,0
3897249,726,1,0
5914019,586,4,0
4914658,616,3,0
7521864,719,1,0
5604298,639,3,0
6616802,681,2,0
5716417,620,3,0
4267387,823,1,0
7348546,640,3,0
2044720,685,2,0
6612188,595,4,0
3673558,641,3,0
6459962,600,4,0
2597737,714,1,0
7486869,511,5,0
2879185,646,3,0
1887522,591,4,0
